(-1, -1) (16, 27) (-1, -1) (14, 8) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (27, 24) (-1, -1) (-1, -1) (10, 10) (10, 9) (-1, -1)
(-1, -1) (-1, -1) (11, 8) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (10, 10) (10, 11) (10, 9) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (11, 13) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (28, 26) (-1, -1) (10, 10) (10, 11) (-1, -1) (10, 12)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (10, 11) (10, 12) (10, 10) (-1, -1)
(10, 12) (-1, -1) (11, 10) (-1, -1) (-1, -1) (18, 28) (13, 14) (-1, -1) (-1, -1) (29, 27) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (9, 12) (14, 26) (-1, -1) (15, 27)
(15, 26) (16, 27) (11, 11) (19, 23) (-1, -1) (17, 29) (13, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (9, 13) (9, 12) (15, 28)
(16, 26) (-1, -1) (17, 25) (-1, -1) (-1, -1) (11, 16) (20, 30) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (15, 26) (9, 14) (9, 13) (15, 28)
(16, 27) (-1, -1) (17, 24) (13, 12) (-1, -1) (-1, -1) (12, 17) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (15, 26) (15, 27) (15, 25) (15, 28)
(16, 27) (16, 26) (17, 24) (-1, -1) (-1, -1) (18, 29) (13, 17) (-1, -1) (-1, -1) (28, 22) (34, 23) (-1, -1) (-1, -1) (-1, -1) (9, 15) (15, 27) (15, 26) (15, 28)
(16, 27) (-1, -1) (17, 24) (-1, -1) (-1, -1) (11, 18) (13, 18) (-1, -1) (-1, -1) (-1, -1) (34, 23) (-1, -1) (-1, -1) (-1, -1) (15, 26) (9, 17) (15, 25) (15, 28)
(16, 27) (17, 25) (10, 15) (13, 15) (-1, -1) (10, 19) (13, 19) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (15, 26) (15, 27) (15, 25) (15, 28)
(16, 27) (17, 25) (17, 24) (-1, -1) (-1, -1) (-1, -1) (13, 20) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (15, 26) (15, 27) (15, 25) (-1, -1)
(16, 27) (10, 18) (10, 17) (-1, -1) (-1, -1) (-1, -1) (13, 20) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (15, 26) (9, 19) (15, 25) (-1, -1)
(16, 27) (17, 24) (18, 23) (-1, -1) (-1, -1) (-1, -1) (13, 21) (-1, -1) (-1, -1) (28, 25) (-1, -1) (-1, -1) (28, 27) (33, 27) (9, 19) (9, 20) (15, 25) (-1, -1)
(16, 26) (-1, -1) (17, 23) (-1, -1) (-1, -1) (10, 22) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (28, 26) (33, 25) (15, 25) (15, 26) (15, 24) (-1, -1)
(16, 25) (-1, -1) (18, 22) (-1, -1) (-1, -1) (11, 23) (13, 23) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (33, 25) (15, 25) (9, 21) (15, 24) (-1, -1)
(15, 25) (-1, -1) (17, 22) (-1, -1) (-1, -1) (11, 24) (-1, -1) (-1, -1) (-1, -1) (28, 23) (33, 25) (-1, -1) (27, 25) (-1, -1) (9, 22) (9, 23) (15, 23) (-1, -1)
(15, 25) (11, 22) (17, 22) (-1, -1) (-1, -1) (10, 24) (13, 25) (-1, -1) (-1, -1) (27, 25) (33, 25) (-1, -1) (-1, -1) (32, 21) (15, 24) (9, 23) (15, 23) (-1, -1)
(16, 24) (-1, -1) (18, 21) (13, 22) (-1, -1) (17, 24) (-1, -1) (-1, -1) (-1, -1) (28, 23) (33, 24) (-1, -1) (-1, -1) (32, 19) (9, 23) (9, 24) (15, 23) (-1, -1)
(15, 24) (10, 24) (18, 21) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (27, 24) (33, 23) (-1, -1) (-1, -1) (32, 18) (15, 23) (10, 25) (15, 22) (-1, -1)
(-1, -1) (-1, -1) (11, 23) (14, 23) (-1, -1) (10, 27) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (32, 17) (10, 25) (10, 26) (10, 24) (-1, -1)
(10, 26) (-1, -1) (18, 22) (-1, -1) (-1, -1) (17, 19) (-1, -1) (-1, -1) (-1, -1) (27, 23) (33, 22) (-1, -1) (28, 19) (32, 16) (9, 26) (10, 27) (15, 22) (-1, -1)
(-1, -1) (-1, -1) (11, 26) (-1, -1) (-1, -1) (17, 19) (-1, -1) (-1, -1) (-1, -1) (27, 23) (33, 21) (-1, -1) (27, 19) (32, 15) (10, 27) (10, 28) (10, 26) (-1, -1)
(-1, -1) (16, 20) (11, 27) (-1, -1) (-1, -1) (17, 18) (-1, -1) (-1, -1) (-1, -1) (27, 22) (33, 21) (-1, -1) (27, 18) (-1, -1) (10, 28) (10, 29) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (11, 27) (14, 28) (-1, -1) (17, 17) (13, 31) (-1, -1) (-1, -1) (27, 20) (33, 20) (-1, -1) (-1, -1) (-1, -1) (10, 29) (10, 30) (10, 28) (-1, -1)
(-1, -1) (-1, -1) (11, 28) (14, 29) (-1, -1) (17, 17) (13, 32) (-1, -1) (-1, -1) (-1, -1) (33, 20) (-1, -1) (-1, -1) (33, 15) (10, 30) (10, 31) (10, 29) (-1, -1)
(10, 32) (-1, -1) (11, 29) (-1, -1) (-1, -1) (17, 16) (13, 34) (-1, -1) (-1, -1) (27, 21) (33, 20) (-1, -1) (-1, -1) (33, 15) (10, 31) (9, 32) (10, 30) (9, 33)
(10, 33) (-1, -1) (11, 31) (14, 31) (-1, -1) (16, 16) (13, 35) (-1, -1) (-1, -1) (-1, -1) (32, 21) (-1, -1) (-1, -1) (32, 16) (10, 32) (9, 33) (-1, -1) (-1, -1)
(10, 34) (-1, -1) (11, 33) (14, 32) (-1, -1) (16, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (32, 21) (-1, -1) (-1, -1) (33, 16) (9, 34) (9, 35) (10, 33) (-1, -1)
(-1, -1) (-1, -1) (11, 33) (-1, -1) (-1, -1) (16, 15) (13, 37) (-1, -1) (-1, -1) (-1, -1) (32, 21) (-1, -1) (-1, -1) (33, 16) (10, 35) (10, 36) (10, 34) (-1, -1)
(-1, -1) (-1, -1) (11, 35) (-1, -1) (-1, -1) (16, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (33, 16) (10, 36) (10, 37) (10, 35) (10, 38)
(10, 38) (-1, -1) (11, 36) (14, 36) (-1, -1) (16, 15) (13, 40) (-1, -1) (-1, -1) (26, 19) (-1, -1) (-1, -1) (-1, -1) (33, 16) (10, 37) (-1, -1) (-1, -1) (10, 39)
(-1, -1) (-1, -1) (11, 38) (-1, -1) (-1, -1) (-1, -1) (13, 41) (-1, -1) (-1, -1) (26, 17) (-1, -1) (-1, -1) (-1, -1) (32, 16) (10, 39) (10, 40) (10, 38) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (10, 42) (-1, -1) (-1, -1) (-1, -1) (26, 18) (-1, -1) (-1, -1) (-1, -1) (32, 16) (10, 40) (9, 41) (10, 39) (-1, -1)
(-1, -1) (16, 14) (11, 40) (14, 40) (-1, -1) (11, 44) (-1, -1) (-1, -1) (-1, -1) (27, 16) (-1, -1) (-1, -1) (-1, -1) (32, 16) (10, 41) (10, 42) (13, 16) (10, 43)
(-1, -1) (-1, -1) (11, 41) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (32, 16) (9, 43) (10, 43) (-1, -1) (9, 44)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (32, 16) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (32, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (32, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (27, 15) (32, 16) (-1, -1) (-1, -1) (32, 11) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (27, 15) (-1, -1) (-1, -1) (-1, -1) (32, 10) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (27, 15) (32, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (27, 13) (32, 14) (-1, -1) (-1, -1) (33, 10) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (17, 12) (-1, -1) (-1, -1) (-1, -1) (17, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (33, 10) (-1, -1) (-1, -1) (-1, -1) (14, 13)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (27, 11) (33, 9) (-1, -1) (-1, -1) (32, 12) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (32, 12) (-1, -1) (-1, -1) (33, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (32, 13) (-1, -1) (-1, -1) (33, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (33, 12) (-1, -1) (-1, -1) (33, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (33, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (27, 13) (-1, -1) (-1, -1) (-1, -1) (33, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (33, 12) (-1, -1) (-1, -1) (33, 8) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (33, 13) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (33, 13) (-1, -1) (-1, -1) (33, 8) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (27, 13) (33, 13) (-1, -1) (-1, -1) (33, 8) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (34, 13) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (13, 12)
(13, 9) (-1, -1) (17, 10) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (34, 12) (-1, -1) (-1, -1) (34, 9) (-1, -1) (-1, -1) (-1, -1) (13, 12)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (34, 13) (-1, -1) (-1, -1) (34, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (28, 12) (34, 13) (-1, -1) (-1, -1) (34, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (34, 13) (-1, -1) (-1, -1) (34, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (34, 13) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (17, 11) (-1, -1) (-1, -1) (-1, -1) (29, 12) (34, 13) (-1, -1) (-1, -1) (34, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (29, 10) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (29, 11) (-1, -1) (-1, -1) (29, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(15, 7) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (18, 11) (-1, -1) (-1, -1) (-1, -1) (29, 11) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (14, 7) (-1, -1) (15, 10)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (18, 10) (-1, -1) (-1, -1) (-1, -1) (30, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (15, 9)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (29, 7) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (17, 10) (-1, -1) (-1, -1) (-1, -1) (30, 10) (-1, -1) (-1, -1) (30, 7) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (15, 9)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (30, 10) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (30, 11) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1)
(17, 11) (18, 12) (19, 10) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (17, 13)
(17, 11) (-1, -1) (19, 11) (-1, -1) (-1, -1) (19, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (17, 14)
(17, 12) (18, 13) (19, 11) (-1, -1) (-1, -1) (20, 16) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (16, 14)
(17, 12) (18, 13) (19, 12) (22, 10) (-1, -1) (19, 16) (23, 16) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (16, 12) (-1, -1) (16, 14)
(17, 13) (18, 13) (19, 11) (22, 11) (-1, -1) (19, 16) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (16, 12) (-1, -1) (-1, -1) (17, 15)
(17, 13) (18, 14) (19, 12) (23, 11) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (16, 12) (-1, -1) (-1, -1) (16, 15)
(17, 13) (18, 14) (19, 12) (-1, -1) (24, 11) (20, 17) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (26, 15) (-1, -1) (-1, -1) (16, 13) (17, 14) (-1, -1) (17, 16)
(17, 14) (19, 13) (19, 12) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (26, 13) (-1, -1) (-1, -1) (26, 15) (-1, -1) (-1, -1) (16, 13) (16, 14) (-1, -1) (17, 15)
(17, 14) (18, 14) (18, 12) (-1, -1) (-1, -1) (20, 17) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (37, 10) (16, 13) (-1, -1) (-1, -1) (17, 16)
(17, 14) (18, 14) (19, 12) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (16, 14) (16, 15) (-1, -1) (17, 16)
(17, 14) (18, 14) (18, 12) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (37, 11) (16, 14) (17, 15) (-1, -1) (16, 16)
(17, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (16, 15) (-1, -1) (-1, -1) (16, 17)
(17, 15) (18, 14) (18, 13) (22, 12) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (16, 14) (15, 15) (-1, -1) (16, 17)
(17, 16) (-1, -1) (18, 13) (-1, -1) (-1, -1) (19, 18) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (26, 16) (-1, -1) (-1, -1) (16, 15) (16, 16) (16, 14) (16, 17)
(16, 16) (-1, -1) (18, 13) (-1, -1) (-1, -1) (19, 18) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (15, 16) (16, 17) (16, 15) (-1, -1)
(17, 17) (17, 16) (18, 13) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (37, 10) (-1, -1) (-1, -1) (-1, -1) (16, 16) (16, 17) (16, 15) (-1, -1)
(16, 15) (17, 15) (17, 13) (-1, -1) (23, 12) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (15, 15) (15, 16) (15, 14) (16, 17)
(16, 15) (17, 15) (17, 13) (-1, -1) (-1, -1) (19, 18) (-1, -1) (-1, -1) (-1, -1) (32, 12) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (15, 15) (15, 16) (15, 14) (16, 17)
(16, 15) (17, 14) (18, 13) (-1, -1) (-1, -1) (18, 18) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (25, 16) (-1, -1) (-1, -1) (15, 15) (15, 16) (15, 14) (15, 17)
(15, 15) (-1, -1) (17, 12) (20, 10) (-1, -1) (18, 18) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (14, 15) (14, 16) (14, 14) (15, 16)
(-1, -1) (17, 13) (17, 12) (-1, -1) (-1, -1) (17, 17) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (14, 14) (14, 15) (14, 13) (15, 16)
(15, 14) (16, 14) (17, 11) (-1, -1) (-1, -1) (18, 17) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (14, 14) (14, 15) (14, 13) (14, 16)
(15, 14) (-1, -1) (16, 11) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (14, 14) (14, 15) (14, 13) (-1, -1)
(15, 14) (16, 12) (16, 10) (-1, -1) (-1, -1) (17, 16) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (14, 13) (14, 14) (13, 12) (14, 15)
(15, 13) (-1, -1) (16, 10) (19, 8) (-1, -1) (16, 15) (-1, -1) (24, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (13, 13) (13, 14) (13, 12) (14, 15)
(14, 13) (16, 11) (16, 10) (19, 8) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (13, 13) (13, 14) (13, 12) (14, 14)
(14, 13) (16, 11) (16, 9) (-1, -1) (-1, -1) (17, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (13, 12) (13, 13) (13, 11) (13, 14)
(14, 13) (15, 12) (15, 9) (-1, -1) (-1, -1) (16, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (13, 12) (13, 13) (13, 11) (-1, -1)
(-1, -1) (-1, -1) (15, 9) (-1, -1) (-1, -1) (16, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 12) (13, 13) (12, 11) (-1, -1)
(13, 13) (-1, -1) (15, 8) (-1, -1) (-1, -1) (16, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 12) (12, 13) (12, 11) (-1, -1)
(13, 13) (16, 10) (15, 9) (-1, -1) (-1, -1) (15, 14) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 12) (12, 13) (12, 11) (-1, -1)
(13, 12) (15, 10) (15, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 12) (12, 13) (12, 11) (-1, -1)
(13, 12) (15, 10) (15, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 12) (12, 13) (12, 11) (-1, -1)
(13, 12) (14, 11) (15, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 12) (12, 13) (12, 11) (-1, -1)
(13, 13) (15, 10) (15, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 12) (12, 13) (12, 11) (-1, -1)
(13, 13) (14, 10) (14, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 12) (12, 13) (12, 11) (-1, -1)
(12, 13) (-1, -1) (14, 9) (-1, -1) (-1, -1) (15, 14) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 12) (-1, -1) (12, 11) (-1, -1)
